codigoinstitucion;nombreinstitucion;codigodepartinstitucion;nombredepartinstitucion;codigomunicipioinstitucion;nombremunicipioinstitucion;codigoorigeninstitucional;nombreorigeninstitucional;codigocaracteracademico;nombrecaracteracademico;codigoprograma;nombreprograma;codigodepartprograma;nombredepartprograma;codigomunicipioprograma;nombremunicipioprograma;codigoestadoprograma;nombreestadoprograma;cantidadcreditos;fechaacreditacion;codigoareaconocimiento;nombreareaconocimiento;codigometodologia;nombremetodologia;codigonbc;nombrenbc;codigonivelformacion;nombrenivelformacion;codigonivelacademico;nombrenivelacademico;codigoperiodicidad;nombreperiodicidad;cantidadperiodos;numeroresolucionacreditacion;codigotipoacreditacion;nombretipoacreditacion;aniosacreditados;nombretituloobtenido;fechacreacion
3720;FUNDACION UNIVERSITARIA ESUMER;5;Antioquia;5001;Medellín;2;Privado;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5;Antioquia;5045;Apartadó;2;Inactivo;98;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;2;Registro calificado;7;TECNOLOGO EN MERCADEO;22/08/2012
3720;FUNDACION UNIVERSITARIA ESUMER;5;Antioquia;5001;Medellín;2;Privado;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;97;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;2;Registro calificado;7;TECNOLOGO EN MERCADEO;10/12/2019
3720;FUNDACION UNIVERSITARIA ESUMER;5;Antioquia;5001;Medellín;2;Privado;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5;Antioquia;5604;Remedios;2;Inactivo;98;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNÓLOGO EN MERCADEO;NA
3720;FUNDACION UNIVERSITARIA ESUMER;5;Antioquia;5001;Medellín;2;Privado;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5;Antioquia;5034;Andes;2;Inactivo;98;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNÓLOGO EN MERCADEO;NA
3720;FUNDACION UNIVERSITARIA ESUMER;5;Antioquia;5001;Medellín;2;Privado;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5;Antioquia;5237;Donmatías;2;Inactivo;98;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNÓLOGO EN MERCADEO;NA
3720;FUNDACION UNIVERSITARIA ESUMER;5;Antioquia;5001;Medellín;2;Privado;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5;Antioquia;5674;San Vicente Ferrer;2;Inactivo;98;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNÓLOGO EN MERCADEO;NA
3720;FUNDACION UNIVERSITARIA ESUMER;5;Antioquia;5001;Medellín;2;Privado;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5;Antioquia;5282;Fredonia;2;Inactivo;98;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNÓLOGO EN MERCADEO;NA
3720;FUNDACION UNIVERSITARIA ESUMER;5;Antioquia;5001;Medellín;2;Privado;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5;Antioquia;5679;Santa Bárbara;2;Inactivo;98;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;2;Registro calificado;7;TECNÓLOGO EN MERCADEO;12/07/2006
3720;FUNDACION UNIVERSITARIA ESUMER;5;Antioquia;5001;Medellín;2;Privado;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5;Antioquia;5154;Caucasia;2;Inactivo;98;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;2;Registro calificado;7;TECNÓLOGO EN MERCADEO;12/07/2006
3720;FUNDACION UNIVERSITARIA ESUMER;5;Antioquia;5001;Medellín;2;Privado;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5;Antioquia;5579;Puerto Berrío;2;Inactivo;98;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNÓLOGO EN MERCADEO;NA
3720;FUNDACION UNIVERSITARIA ESUMER;5;Antioquia;5001;Medellín;2;Privado;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;110;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;2;Registro calificado;7;TECNOLOGO EN SISTEMAS DE INFORMACION;1/05/2005
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;612;Contaduría pública;1;Especialización tecnológica;2;Posgrado;2;Semestral;4;NA;4;n/a;NA;TECNOLOGO ESPECIALIZADO EN AUDITORIA DE SISTEMAS DE INFORMACION;NA
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización tecnológica;2;Posgrado;2;Semestral;4;NA;4;n/a;NA;TECNOLOGO ESPECIALIZADO EN MERCADEO Y FINANZAS INTERNACIONALES;NA
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN ADMINISTRACION INFORMATICA;NA
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN ADMINISTRACION INFORMATICA;NA
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN ANALISIS Y PROGRAMACION DE COMPUTADORES;NA
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;97;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN ANALISIS Y PROGRAMACION DE COMPUTADORES;NA
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;612;Contaduría pública;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN COSTOS Y AUDITORIA;NA
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;612;Contaduría pública;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN COSTOS Y AUDITORIA;NA
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;93;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN GESTION FINANCIERA;NA
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN MERCADEO Y FINANZAS;NA
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN MERCADEO Y FINANZAS;NA
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN REDES Y COMUNICACIONES DE DATOS;NA
3802;CENTRO EDUCACIONAL DE COMPUTOS Y SISTEMAS-CEDESISTEMAS-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN REDES Y COMUNICACIONES DE DATOS;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización tecnológica;2;Posgrado;2;Semestral;4;NA;4;n/a;NA;ESPECIALISTA TECNOLOGICO EN GESTION EMPRESARIAL;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;32;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;1;Especialización tecnológica;2;Posgrado;2;Semestral;2;NA;4;n/a;NA;ESPECIALISTA TECNOLOGICO EN GESTION EMPRESARIAL;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;61;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;4;Formación técnica profesional;1;Pregrado;2;Semestral;4;NA;4;n/a;NA;TECNICO PROFESIONAL EN ADMINISTRACION DE PROPIEDAD HORIZONTAL;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;61;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;4;Formación técnica profesional;1;Pregrado;2;Semestral;4;NA;4;n/a;NA;TECNICO PROFESIONAL EN COMERCIALIZACION DE BIENES Y SERVICIOS;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;96;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;2;Registro calificado;7;TECNOLOGO EN TRIBUTARIA;11/12/2009
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN ADMINISTRACION DE RIESGOS Y SEGUROS;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;91;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN ADMINISTRACION DE RIESGOS Y SEGUROS;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;91;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN ADMINISTRACION EN CONTABILIDAD Y EN SISTEMAS;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;7;NA;4;n/a;NA;TECNOLOGO EN ADMINISTRACION EN CONTABILIDAD Y EN SISTEMAS;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;76;Valle del Cauca;76;Valle del Cauca;76001;Cali;2;Inactivo;91;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN ADMINISTRACION TRIBUTARIA;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;7;NA;4;n/a;NA;TECNOLOGO EN ADMINISTRACION TRIBUTARIA;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;19;Cauca;19;Cauca;19001;Popayán;2;Inactivo;91;NA;4;Ciencias de la salud;1;Presencial;445;Medicina;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;2;Registro calificado;7;TECNOLOGO EN ATENCION PREHOSPITALARIA;21/06/2007
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;612;Contaduría pública;5;Tecnológica;1;Pregrado;2;Semestral;7;NA;4;n/a;NA;TECNOLOGO EN AUDITORIA Y CONTROL INTERNO;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;91;NA;6;Economía administración contaduría y afines;1;Presencial;612;Contaduría pública;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN AUDITORIA Y CONTROL INTERNO;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;820;Ingeniería ambiental sanitaria y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN DESARROLLO AMBIENTAL;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;91;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;820;Ingeniería ambiental sanitaria y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN DESARROLLO AMBIENTAL;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5615;Rionegro;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;820;Ingeniería ambiental sanitaria y afines;4;Formación técnica profesional;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN DESARROLLO AMBIENTAL;NA
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;99;NA;Sin clasificar;Sin clasificar;3;Virtual;Sin clasificar;Sin clasificar;5;Tecnológica;1;Pregrado;5;Cuatrimestral;6;NA;2;Registro calificado;7;TECNÓLOGO EN GESTIÓN CONTABLE Y TRIBUTARIA;6/10/2020
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;95;NA;Sin clasificar;Sin clasificar;3;Virtual;Sin clasificar;Sin clasificar;5;Tecnológica;1;Pregrado;5;Cuatrimestral;6;NA;2;Registro calificado;7;TECNÓLOGO EN GESTIÓN DE MERCADEO DIGITAL;30/06/2020
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;94;NA;6;Economía administración contaduría y afines;3;Virtual;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;2;Registro calificado;7;TECNÓLGO EN GESTIÓN DE SEGURIDAD Y SALUD EN EL TRABAJO;15/04/2015
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;94;NA;6;Economía administración contaduría y afines;3;Virtual;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;2;Registro calificado;7;TECNÓLOGO EN GESTIÓN EMPRESARIAL;15/04/2015
3807;ESCUELA DE TECNOLOGIAS DE ANTIOQUIA -ETA-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;94;NA;6;Economía administración contaduría y afines;3;Virtual;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;2;Registro calificado;7;TECNÓLOGO EN LOGÍSTICA INTERNACIONAL;15/04/2015
3820;CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;62;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;827;Ingeniería de sistemas telemática y afines;4;Formación técnica profesional;1;Pregrado;2;Semestral;4;NA;4;n/a;NA;TECNICO PROFESIONAL EN REPARACION Y MANTENIMIENTO DE COMPUTADORES;NA
3820;CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;820;Ingeniería ambiental sanitaria y afines;4;Formación técnica profesional;1;Pregrado;2;Semestral;4;NA;4;n/a;NA;TECNICO PROFESIONAL EN SERVICIOS PUBLICOS DOMICILIARIOS;NA
3820;CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;820;Ingeniería ambiental sanitaria y afines;4;Formación técnica profesional;1;Pregrado;2;Semestral;4;NA;4;n/a;NA;TECNICO PROFESIONAL EN SERVICIOS PUBLICOS DOMICILIARIOS;NA
3820;CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;1;Activo;64;NA;Sin clasificar;Sin clasificar;3;Virtual;Sin clasificar;Sin clasificar;4;Formación técnica profesional;1;Pregrado;2;Semestral;4;NA;2;Registro calificado;7;T¿CNICO PROFESIONAL EN MEC¿NICA DE VEH¿CULOS H¿BRIDOS Y EL¿CTRICOS;28/04/2021
3820;CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;13;Bolívar;13;Bolívar;13001;Cartagena de Indias;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;829;Ingeniería electrónica telecomunicaciones y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN ELECTRONICA;NA
3820;CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;94;NA;5;Ciencias sociales y humanas;1;Presencial;557;Comunicación social periodismo y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN COMUNICACION SOCIAL;NA
3820;CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;829;Ingeniería electrónica telecomunicaciones y afines;5;Tecnológica;1;Pregrado;2;Semestral;7;NA;4;n/a;NA;TECNOLOGO EN ELECTRONICA;NA
3820;CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;13;Bolívar;13;Bolívar;13001;Cartagena de Indias;2;Inactivo;NA;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;829;Ingeniería electrónica telecomunicaciones y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN ELECTRONICA;NA
3820;CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;99;NA;8;Ingeniería arquitectura urbanismo y afines;1;Presencial;829;Ingeniería electrónica telecomunicaciones y afines;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;2;Registro calificado;7;TECNOLOGO EN ELECTRONICA;6/08/2010
3820;CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;NA;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN ADMINISTRACION DE EMPRESAS;NA
3820;CORPORACION ACADEMIA TECNOLOGICA DE COLOMBIA -ATEC-;5;Antioquia;5001;Medellín;2;Privado;2;Institución Tecnológica;5;Antioquia;5;Antioquia;5001;Medellín;2;Inactivo;94;NA;6;Economía administración contaduría y afines;1;Presencial;69;Administración;5;Tecnológica;1;Pregrado;2;Semestral;6;NA;4;n/a;NA;TECNOLOGO EN ADMINISTRACION DE EMPRESAS;NA
